model_label,set_name,q,n_display,rel,leader_option_idx,shares_options,chosen_option_idx,valid,n
gemma4_31B_dense,political_ideology_q6,6,49,0.0,2,"[0.16326530612244897, 0.16326530612244897, 0.1836734693877551, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897]",5,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.0,1,"[0.16326530612244897, 0.1836734693877551, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.0,2,"[0.16326530612244897, 0.16326530612244897, 0.1836734693877551, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.0,0,"[0.1836734693877551, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897]",4,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.0,3,"[0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.1836734693877551, 0.16326530612244897, 0.16326530612244897]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.0,4,"[0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897, 0.1836734693877551, 0.16326530612244897]",3,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.0,2,"[0.16326530612244897, 0.16326530612244897, 0.1836734693877551, 0.16326530612244897, 0.16326530612244897, 0.16326530612244897]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,0,"[0.24489795918367346, 0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",0,True,36
gemma4_31B_dense,political_ideology_q6,6,49,0.1,1,"[0.16326530612244897, 0.24489795918367346, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",1,True,8
gemma4_31B_dense,political_ideology_q6,6,49,0.1,2,"[0.16326530612244897, 0.16326530612244897, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",2,True,26
gemma4_31B_dense,political_ideology_q6,6,49,0.1,3,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285]",3,True,13
gemma4_31B_dense,political_ideology_q6,6,49,0.1,4,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285]",4,True,10
gemma4_31B_dense,political_ideology_q6,6,49,0.1,5,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346]",2,True,10
gemma4_31B_dense,political_ideology_q6,6,49,0.1,1,"[0.16326530612244897, 0.24489795918367346, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",0,True,21
gemma4_31B_dense,political_ideology_q6,6,49,0.1,2,"[0.16326530612244897, 0.16326530612244897, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",0,True,13
gemma4_31B_dense,political_ideology_q6,6,49,0.1,3,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285]",2,True,18
gemma4_31B_dense,political_ideology_q6,6,49,0.1,4,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285]",2,True,14
gemma4_31B_dense,political_ideology_q6,6,49,0.1,1,"[0.16326530612244897, 0.24489795918367346, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",2,True,10
gemma4_31B_dense,political_ideology_q6,6,49,0.1,3,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285]",0,True,8
gemma4_31B_dense,political_ideology_q6,6,49,0.1,5,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346]",5,True,15
gemma4_31B_dense,political_ideology_q6,6,49,0.1,0,"[0.24489795918367346, 0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",3,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.1,4,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285]",0,True,15
gemma4_31B_dense,political_ideology_q6,6,49,0.1,5,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346]",0,True,13
gemma4_31B_dense,political_ideology_q6,6,49,0.1,1,"[0.16326530612244897, 0.24489795918367346, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,5,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,3,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,5,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,4,"[0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.24489795918367346, 0.14285714285714285]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,2,"[0.16326530612244897, 0.16326530612244897, 0.24489795918367346, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.1,0,"[0.24489795918367346, 0.16326530612244897, 0.16326530612244897, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]",2,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.25,0,"[0.3673469387755102, 0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",0,True,40
gemma4_31B_dense,political_ideology_q6,6,49,0.25,1,"[0.14285714285714285, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",2,True,11
gemma4_31B_dense,political_ideology_q6,6,49,0.25,2,"[0.14285714285714285, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",2,True,35
gemma4_31B_dense,political_ideology_q6,6,49,0.25,3,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673]",3,True,21
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",4,True,27
gemma4_31B_dense,political_ideology_q6,6,49,0.25,5,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102]",5,True,26
gemma4_31B_dense,political_ideology_q6,6,49,0.25,1,"[0.14285714285714285, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",0,True,7
gemma4_31B_dense,political_ideology_q6,6,49,0.25,3,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673]",2,True,13
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",1,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.25,1,"[0.14285714285714285, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",1,True,20
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",2,True,5
gemma4_31B_dense,political_ideology_q6,6,49,0.25,3,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,1,"[0.14285714285714285, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,3,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673]",0,True,4
gemma4_31B_dense,political_ideology_q6,6,49,0.25,5,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102]",0,True,7
gemma4_31B_dense,political_ideology_q6,6,49,0.25,2,"[0.14285714285714285, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,3,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,5,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102]",2,True,5
gemma4_31B_dense,political_ideology_q6,6,49,0.25,5,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,2,"[0.14285714285714285, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",0,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",5,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,5,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,1,"[0.14285714285714285, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,4,"[0.14285714285714285, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673]",0,True,4
gemma4_31B_dense,political_ideology_q6,6,49,0.25,2,"[0.14285714285714285, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.25,2,"[0.14285714285714285, 0.12244897959183673, 0.3673469387755102, 0.12244897959183673, 0.12244897959183673, 0.12244897959183673]",4,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.4,0,"[0.46938775510204084, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",0,True,39
gemma4_31B_dense,political_ideology_q6,6,49,0.4,1,"[0.12244897959183673, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",0,True,10
gemma4_31B_dense,political_ideology_q6,6,49,0.4,2,"[0.12244897959183673, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,38
gemma4_31B_dense,political_ideology_q6,6,49,0.4,3,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061]",2,True,13
gemma4_31B_dense,political_ideology_q6,6,49,0.4,4,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061]",4,True,29
gemma4_31B_dense,political_ideology_q6,6,49,0.4,5,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084]",5,True,29
gemma4_31B_dense,political_ideology_q6,6,49,0.4,1,"[0.12244897959183673, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,12
gemma4_31B_dense,political_ideology_q6,6,49,0.4,3,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061]",3,True,27
gemma4_31B_dense,political_ideology_q6,6,49,0.4,5,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084]",2,True,7
gemma4_31B_dense,political_ideology_q6,6,49,0.4,1,"[0.12244897959183673, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",1,True,18
gemma4_31B_dense,political_ideology_q6,6,49,0.4,4,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061]",2,True,10
gemma4_31B_dense,political_ideology_q6,6,49,0.4,5,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.4,5,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084]",0,True,3
gemma4_31B_dense,political_ideology_q6,6,49,0.4,0,"[0.46938775510204084, 0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",2,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.4,2,"[0.12244897959183673, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061]",0,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.4,4,"[0.12244897959183673, 0.10204081632653061, 0.10204081632653061, 0.10204081632653061, 0.46938775510204084, 0.10204081632653061]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,0,"[0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",0,True,39
gemma4_31B_dense,political_ideology_q6,6,49,0.6,1,"[0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",2,True,7
gemma4_31B_dense,political_ideology_q6,6,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",2,True,36
gemma4_31B_dense,political_ideology_q6,6,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.061224489795918366]",2,True,19
gemma4_31B_dense,political_ideology_q6,6,49,0.6,4,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.061224489795918366]",4,True,35
gemma4_31B_dense,political_ideology_q6,6,49,0.6,5,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.6122448979591837]",5,True,34
gemma4_31B_dense,political_ideology_q6,6,49,0.6,1,"[0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",0,True,9
gemma4_31B_dense,political_ideology_q6,6,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.061224489795918366]",3,True,20
gemma4_31B_dense,political_ideology_q6,6,49,0.6,1,"[0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",1,True,24
gemma4_31B_dense,political_ideology_q6,6,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",3,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",1,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.6,5,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.6122448979591837]",2,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,5,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366, 0.6122448979591837]",0,True,5
gemma4_31B_dense,political_ideology_q6,6,49,0.6,3,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.061224489795918366]",0,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,2,"[0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",0,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,4,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.061224489795918366]",2,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.6,4,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.061224489795918366]",0,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.6,4,"[0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.6122448979591837, 0.061224489795918366]",3,True,2
gemma4_31B_dense,political_ideology_q6,6,49,0.6,0,"[0.6122448979591837, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.08163265306122448, 0.061224489795918366]",1,True,1
gemma4_31B_dense,political_ideology_q6,6,49,0.8,0,"[0.7551020408163265, 0.061224489795918366, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",0,True,39
gemma4_31B_dense,political_ideology_q6,6,49,0.8,1,"[0.061224489795918366, 0.7551020408163265, 0.061224489795918366, 0.04081632653061224, 0.04081632653061224, 0.04081632653061224]",2,True,7
