model_label,condition_id,q,N,run,step,time_sweeps,record_type,leader_share,n_active_opinions
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2720,54.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2725,54.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2730,54.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2735,54.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2740,54.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2745,54.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2750,55.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2755,55.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2760,55.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2765,55.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2770,55.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2775,55.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2780,55.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2785,55.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2790,55.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2795,55.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2800,56.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2805,56.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2810,56.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2815,56.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2820,56.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2825,56.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2830,56.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2835,56.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2840,56.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2845,56.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2850,57.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2855,57.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2860,57.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2865,57.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2870,57.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2875,57.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2880,57.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2885,57.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2890,57.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2895,57.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2900,58.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2905,58.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2910,58.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2915,58.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2920,58.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2925,58.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2930,58.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2935,58.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2940,58.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2945,58.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2950,59.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2955,59.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2960,59.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2965,59.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2970,59.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2975,59.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2980,59.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2985,59.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2990,59.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,2995,59.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3000,60.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3005,60.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3010,60.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3015,60.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3020,60.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3025,60.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3030,60.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3035,60.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3040,60.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3045,60.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3050,61.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3055,61.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3060,61.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3065,61.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3070,61.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3075,61.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3080,61.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3085,61.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3090,61.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3095,61.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3100,62.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3105,62.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3110,62.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3115,62.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3120,62.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3125,62.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3130,62.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3135,62.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3140,62.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3145,62.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3150,63.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3155,63.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3160,63.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3165,63.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3170,63.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3175,63.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3180,63.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3185,63.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3190,63.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3195,63.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3200,64.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3205,64.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3210,64.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3215,64.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3220,64.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3225,64.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3230,64.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3235,64.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3240,64.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3245,64.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3250,65.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3255,65.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3260,65.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3265,65.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3270,65.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3275,65.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3280,65.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3285,65.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3290,65.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3295,65.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3300,66.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3305,66.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3310,66.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3315,66.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3320,66.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3325,66.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3330,66.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3335,66.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3340,66.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3345,66.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3350,67.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3355,67.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3360,67.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3365,67.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3370,67.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3375,67.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3380,67.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3385,67.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3390,67.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3395,67.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3400,68.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3405,68.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3410,68.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3415,68.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3420,68.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3425,68.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3430,68.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3435,68.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3440,68.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3445,68.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3450,69.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3455,69.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3460,69.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3465,69.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3470,69.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3475,69.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3480,69.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3485,69.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3490,69.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3495,69.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3500,70.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3505,70.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3510,70.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3515,70.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3520,70.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3525,70.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3530,70.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3535,70.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3540,70.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3545,70.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3550,71.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3555,71.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3560,71.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3565,71.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3570,71.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3575,71.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3580,71.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3585,71.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3590,71.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3595,71.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3600,72.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3605,72.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3610,72.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3615,72.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3620,72.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3625,72.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3630,72.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3635,72.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3640,72.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3645,72.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3650,73.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3655,73.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3660,73.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3665,73.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3670,73.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3675,73.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3680,73.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3685,73.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3690,73.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3695,73.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3700,74.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3705,74.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3710,74.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3715,74.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3720,74.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3725,74.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3730,74.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3735,74.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3740,74.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3745,74.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3750,75.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3755,75.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3760,75.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3765,75.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3770,75.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3775,75.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3780,75.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3785,75.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3790,75.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3795,75.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3800,76.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3805,76.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3810,76.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3815,76.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3820,76.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3825,76.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3830,76.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3835,76.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3840,76.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3845,76.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3850,77.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3855,77.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3860,77.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3865,77.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3870,77.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3875,77.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3880,77.6,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3885,77.7,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3890,77.8,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3895,77.9,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3900,78.0,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3905,78.1,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3910,78.2,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3915,78.3,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3920,78.4,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3925,78.5,regular,1.0,1
qwen25_7b_abliterated_v2,neutral_matched_political_q6_N50,6,50,2,3930,78.6,regular,1.0,1
